path,.,custom_id,annotation,imageUrl
samples.3804,,185232,dog,https://farm1.staticflickr.com/53/154615307_1a20caa407_z.jpg
samples.3805,,383640,cat,https://farm5.staticflickr.com/4041/4236241457_d5a41a8a23_z.jpg
samples.3806,,44814,dog,https://farm9.staticflickr.com/8284/7796465136_a70fac1a66_z.jpg
samples.3807,,248001,dog,https://farm5.staticflickr.com/4026/4484801907_5a7af402f9_z.jpg
samples.3808,,488014,dog,https://farm5.staticflickr.com/4057/4719279513_ba807253ea_z.jpg
samples.3809,,101245,cat,https://farm3.staticflickr.com/2611/4059021517_4c069138e4_z.jpg
samples.3810,,37477,cat,https://farm6.staticflickr.com/5017/5464945581_e3d703b5ae_z.jpg
samples.3811,,440663,cat,https://farm7.staticflickr.com/6111/6297079140_831d663535_z.jpg
samples.3812,,328069,cat,https://farm5.staticflickr.com/4037/4651292894_2519bf1f04_z.jpg
samples.3813,,23100,cat,https://farm4.staticflickr.com/3492/3468394514_af6a9526a4_z.jpg
samples.3814,,156156,cat,https://farm1.staticflickr.com/187/413061432_833be24043_z.jpg
samples.3815,,492297,dog,https://farm6.staticflickr.com/5137/5532056517_d8f5b9a9e7_z.jpg
samples.3816,,300993,dog,https://farm3.staticflickr.com/2786/4299776896_89d6a9ee7f_z.jpg
samples.3817,,434813,dog,https://farm6.staticflickr.com/5350/9465609804_bb406b20c8_z.jpg
samples.3818,,431775,cat,https://farm7.staticflickr.com/6141/5982155349_bc126ac341_z.jpg
samples.3819,,338972,dog,https://farm8.staticflickr.com/7007/6723816107_dbeb950279_z.jpg
samples.3820,,226091,cat,https://farm4.staticflickr.com/3064/2698151677_7ae8298acd_z.jpg
samples.3821,,263896,dog,https://farm7.staticflickr.com/6175/6200916573_0fdd31abdd_z.jpg
samples.3822,,532718,dog,https://farm1.staticflickr.com/206/506351064_537b5039c7_z.jpg
samples.3823,,241465,cat,https://farm1.staticflickr.com/18/69872014_1fa4303e8a_z.jpg
samples.3824,,113810,cat,https://farm1.staticflickr.com/166/340367151_e6504cce3b_z.jpg
samples.3825,,98612,dog,https://farm3.staticflickr.com/2563/3708447644_f39c06337c_z.jpg
samples.3826,,320867,cat,https://farm4.staticflickr.com/3048/2386663690_fa70a31163_z.jpg
samples.3827,,580822,dog,https://farm1.staticflickr.com/56/163115726_943d257885_z.jpg
samples.3828,,318307,cat,https://farm7.staticflickr.com/6013/5906578087_4c7492847d_z.jpg
samples.3829,,1911,dog,https://farm6.staticflickr.com/5134/5483276078_1e53947924_z.jpg
samples.3830,,264193,dog,https://farm1.staticflickr.com/57/228674110_49f20f1f41_z.jpg
samples.3831,,107797,dog,https://farm4.staticflickr.com/3141/2473084535_07fa08543e_z.jpg
samples.3832,,87285,cat,https://farm5.staticflickr.com/4051/5168477632_a7eb4481b8_z.jpg
samples.3833,,216528,dog,https://farm4.staticflickr.com/3523/3316139591_839fc66b42_z.jpg
samples.3834,,88257,cat,https://farm4.staticflickr.com/3413/3484088816_7be430c2ab_z.jpg
samples.3835,,99701,dog,https://farm5.staticflickr.com/4082/4881690581_6a02495f15_z.jpg
samples.3836,,521749,cat,https://farm2.staticflickr.com/1157/4608076162_35906cf7d1_z.jpg
samples.3837,,286425,dog,https://farm2.staticflickr.com/1026/3169836251_b62772064d_z.jpg
samples.3838,,140812,cat,https://farm1.staticflickr.com/32/54428030_57688abf22_z.jpg
samples.3839,,236611,dog,https://farm7.staticflickr.com/6019/5913927953_292b0761e5_z.jpg
samples.3840,,87146,dog,https://farm4.staticflickr.com/3656/3405498206_4eeae2f9b9_z.jpg
samples.3841,,503235,dog,https://farm9.staticflickr.com/8307/7984245231_9500619065_z.jpg
samples.3842,,455824,dog,https://farm5.staticflickr.com/4024/4359697340_b5c63ede1c_z.jpg
samples.3843,,105994,cat,https://farm5.staticflickr.com/4016/4374629374_cd8f6509c9_z.jpg
samples.3844,,262718,dog,https://farm4.staticflickr.com/3012/2463243174_3ca84075d7_z.jpg
samples.3845,,1319,cat,https://farm9.staticflickr.com/8040/8017130856_1b46b5f5fc_z.jpg
samples.3846,,334413,dog,https://farm5.staticflickr.com/4101/4937449921_ac3a196129_z.jpg
samples.3847,,104262,cat,https://farm5.staticflickr.com/4010/4364199649_3f6c6a6217_z.jpg
samples.3848,,511070,cat,https://farm7.staticflickr.com/6178/6182946361_17e27883a0_z.jpg
samples.3849,,188831,cat,https://farm4.staticflickr.com/3155/3085350426_6c226ed9cf_z.jpg
samples.3850,,551595,dog,https://farm7.staticflickr.com/6137/5972675429_691cc29ea6_z.jpg
samples.3851,,466134,cat,https://farm3.staticflickr.com/2250/2383030245_23fa5168cb_z.jpg
samples.3852,,403472,cat,https://farm3.staticflickr.com/2369/2340889773_03af9f04a0_z.jpg
samples.3853,,316563,cat,https://farm4.staticflickr.com/3536/3265960816_0457a37f95_z.jpg
samples.3854,,112122,dog,https://farm5.staticflickr.com/4034/4598013267_d98bbc9fa3_z.jpg
samples.3855,,112671,cat,https://farm5.staticflickr.com/4081/4826582742_8d062a8d20_z.jpg
samples.3856,,130872,dog,https://farm3.staticflickr.com/2367/2033929485_addc028276_z.jpg
samples.3857,,529879,dog,https://farm1.staticflickr.com/14/18018684_2361cb39a9_z.jpg
samples.3858,,34039,cat,https://farm4.staticflickr.com/3518/3290529670_07c6e3aacd_z.jpg
samples.3859,,22894,dog,https://farm2.staticflickr.com/1036/1472360277_b78d398edd_z.jpg
samples.3860,,126613,dog,https://farm5.staticflickr.com/4123/4917539500_9386f39422_z.jpg
samples.3861,,296161,cat,https://farm5.staticflickr.com/4144/5048338979_b60d119940_z.jpg
samples.3862,,518782,cat,https://farm4.staticflickr.com/3559/3817691661_b82713c0b4_z.jpg
samples.3863,,76491,dog,https://farm5.staticflickr.com/4004/4337943843_345e0a611a_z.jpg
samples.3864,,59789,dog,https://farm9.staticflickr.com/8205/8179064305_7d815af9c4_z.jpg
samples.3865,,261664,dog,https://farm3.staticflickr.com/2481/3578748320_3244b622f9_z.jpg
samples.3866,,445680,cat,https://farm1.staticflickr.com/153/346326173_00211a0171_z.jpg
samples.3867,,71044,dog,https://farm1.staticflickr.com/2/1647900_320c3ae83f_z.jpg
samples.3868,,510047,dog,https://farm9.staticflickr.com/8236/8560793886_8c3eda5f70_z.jpg
samples.3869,,558036,dog,https://farm4.staticflickr.com/3332/3564412308_ffddb69bac_z.jpg
samples.3870,,529860,dog,https://farm4.staticflickr.com/3014/2689719857_5901322fb7_z.jpg
samples.3871,,63214,dog,https://farm4.staticflickr.com/3228/3114464996_ef036d3e4a_z.jpg
samples.3872,,477973,cat,https://farm4.staticflickr.com/3155/2995911325_fd52090bea_z.jpg
samples.3873,,456176,dog,https://farm4.staticflickr.com/3635/3604004899_0dfa5c0da2_z.jpg
samples.3874,,380724,dog,https://farm9.staticflickr.com/8441/8004015842_074eb66943_z.jpg
samples.3875,,242113,cat,https://farm4.staticflickr.com/3454/3281997036_e3cf7be77e_z.jpg
samples.3876,,149143,cat,https://farm3.staticflickr.com/2147/1882002344_99eb11da3c_z.jpg
samples.3877,,491113,cat,https://farm1.staticflickr.com/85/258450642_aef8f87c32_z.jpg
samples.3878,,445187,cat,https://farm5.staticflickr.com/4127/5412440528_194594e968_z.jpg
samples.3879,,510900,dog,https://farm3.staticflickr.com/2475/3884665925_1d46ab54dc_z.jpg
samples.3880,,214726,dog,https://farm1.staticflickr.com/2/3418647_82e9679684_z.jpg
samples.3881,,461099,dog,https://farm4.staticflickr.com/3056/2906754922_68b7c792e0_z.jpg
samples.3882,,402143,cat,https://farm4.staticflickr.com/3066/2394387039_d8e9090b88_z.jpg
samples.3883,,564371,cat,https://farm6.staticflickr.com/5069/5653297873_da2b510ae6_z.jpg
samples.3884,,79912,dog,https://farm4.staticflickr.com/3053/2561581967_2ac644ba3d_z.jpg
samples.3885,,429460,cat,https://farm5.staticflickr.com/4152/5193577702_7325b4e32b_z.jpg
samples.3886,,82144,dog,https://farm2.staticflickr.com/1225/1200170937_2c1a450098_z.jpg
samples.3887,,438429,dog,https://farm3.staticflickr.com/2409/2520008706_9863ca65c0_z.jpg
samples.3888,,427606,cat,https://farm7.staticflickr.com/6226/6386254759_52d1572393_z.jpg
samples.3889,,179965,cat,https://farm9.staticflickr.com/8373/8355828197_d000b06c9a_z.jpg
samples.3890,,330481,dog,https://farm2.staticflickr.com/1333/635009573_d3bd053398_z.jpg
samples.3891,,407809,dog,https://farm7.staticflickr.com/6067/6116822590_77400869a1_z.jpg
samples.3892,,496818,dog,https://farm9.staticflickr.com/8380/8644023240_0bcc7e97a2_z.jpg
samples.3893,,430798,dog,https://farm5.staticflickr.com/4061/4518103719_be2dd5d519_z.jpg
samples.3894,,143847,dog,https://farm4.staticflickr.com/3122/2785959742_35c24f7e2b_z.jpg
samples.3895,,563805,cat,https://farm4.staticflickr.com/3238/2751141803_83fdc3fab2_z.jpg
samples.3896,,173297,cat,https://farm9.staticflickr.com/8290/7660697244_60dab2c3c2_z.jpg
samples.3897,,469317,cat,https://farm4.staticflickr.com/3560/3321548192_b3d5b6bee0_z.jpg
samples.3898,,365117,dog,https://farm4.staticflickr.com/3017/2614540272_66ccb84d7a_z.jpg
samples.3899,,230769,dog,https://farm6.staticflickr.com/5246/5304221246_cdc6bd4cc7_z.jpg
samples.3900,,494884,dog,https://farm4.staticflickr.com/3138/2982313786_5497654a96_z.jpg
samples.3901,,41754,dog,https://farm4.staticflickr.com/3528/4009823771_21ae844235_z.jpg
samples.3902,,274537,cat,https://farm1.staticflickr.com/216/496239344_2e1a373ada_z.jpg
samples.3903,,17004,dog,https://farm1.staticflickr.com/53/149261026_4640b65355_z.jpg
samples.3904,,61403,cat,https://farm1.staticflickr.com/164/403192539_182a70b905_z.jpg
samples.3905,,452072,cat,https://farm3.staticflickr.com/2386/2371435546_31ee6043da_z.jpg
samples.3906,,511549,dog,https://farm4.staticflickr.com/3742/9678249894_061cecfebd_z.jpg
samples.3907,,397186,dog,https://farm8.staticflickr.com/7133/7658167906_df01e9e2da_z.jpg
samples.3908,,389788,cat,https://farm2.staticflickr.com/1211/1394274046_55c49f99e8_z.jpg
samples.3909,,222145,cat,https://farm9.staticflickr.com/8430/7607188552_407a429795_z.jpg
samples.3910,,272250,cat,https://farm5.staticflickr.com/4023/4576135789_871efb40b9_z.jpg
samples.3911,,34415,cat,https://farm3.staticflickr.com/2591/3959096481_90dca1dd42_z.jpg
samples.3912,,387876,dog,https://farm2.staticflickr.com/1175/536128686_6006445ea9_z.jpg
samples.3913,,423938,cat,https://farm8.staticflickr.com/7033/6793620221_9423a3644e_z.jpg
samples.3914,,490897,dog,https://farm9.staticflickr.com/8331/8080167106_f43ac8bf8f_z.jpg
samples.3915,,193222,cat,https://farm4.staticflickr.com/3433/3237400582_db3e6ee4bf_z.jpg
samples.3916,,185064,dog,https://farm8.staticflickr.com/7459/9059277883_ef6dccd9a1_z.jpg
samples.3917,,478675,cat,https://farm4.staticflickr.com/3286/3007439456_522e170a60_z.jpg
samples.3918,,547542,cat,https://farm3.staticflickr.com/2677/4483868073_42dc37fbb2_z.jpg
samples.3919,,119169,dog,https://farm6.staticflickr.com/5252/5484491946_06b2de5e65_z.jpg
samples.3920,,218406,dog,https://farm9.staticflickr.com/8182/7932345854_e9c958c090_z.jpg
samples.3921,,442324,dog,https://farm3.staticflickr.com/2788/4503974368_031662b7ed_z.jpg
samples.3922,,306554,cat,https://farm6.staticflickr.com/5049/5381138638_fbf5cdc0fc_z.jpg
samples.3923,,275832,dog,https://farm3.staticflickr.com/2767/4178166275_e3564e8e5f_z.jpg
samples.3924,,392972,dog,https://farm3.staticflickr.com/2063/2250467065_248a31b4ea_z.jpg
samples.3925,,212276,dog,https://farm5.staticflickr.com/4114/4868429291_e334f24f12_z.jpg
samples.3926,,343739,cat,https://farm5.staticflickr.com/4039/4456370752_1520cbc83d_z.jpg
samples.3927,,428412,dog,https://farm5.staticflickr.com/4100/4747943158_05bde26dab_z.jpg
samples.3928,,167695,dog,https://farm1.staticflickr.com/66/158095915_356e97ea96_z.jpg
samples.3929,,162915,dog,https://farm3.staticflickr.com/2279/2048132209_52c469203f_z.jpg
samples.3930,,265070,cat,https://farm9.staticflickr.com/8494/8328919928_dd61ca7429_z.jpg
samples.3931,,559073,cat,https://farm1.staticflickr.com/124/341716456_df3d0982a5_z.jpg
samples.3932,,122913,cat,https://farm4.staticflickr.com/3191/2657464222_1b93839c49_z.jpg
samples.3933,,480344,dog,https://farm3.staticflickr.com/2440/3604819914_b97f2f69d1_z.jpg
samples.3934,,431060,cat,https://farm3.staticflickr.com/2031/2071209505_dbd6976461_z.jpg
samples.3935,,39531,cat,https://farm1.staticflickr.com/142/341065845_eacdf539a7_z.jpg
samples.3936,,314879,dog,https://farm3.staticflickr.com/2239/2469632421_2acacb8bdb_z.jpg
samples.3937,,207889,dog,https://farm8.staticflickr.com/7308/9861318684_29af526687_z.jpg
samples.3938,,161178,cat,https://farm4.staticflickr.com/3418/3776285194_8c9e88ccaa_z.jpg
samples.3939,,67246,cat,https://farm1.staticflickr.com/154/418109920_fb9f2f6553_z.jpg
samples.3940,,73000,cat,https://farm4.staticflickr.com/3588/3479355409_37bb6a8c41_z.jpg
samples.3941,,134490,dog,https://farm4.staticflickr.com/3544/4557961423_c89401c86c_z.jpg
samples.3942,,21571,dog,https://farm4.staticflickr.com/3509/3262383418_7e590d3f7c_z.jpg
samples.3943,,338834,cat,https://farm4.staticflickr.com/3463/3737589208_b552116892_z.jpg
samples.3944,,23137,cat,https://farm8.staticflickr.com/7266/6898763864_82e5e708c1_z.jpg
samples.3945,,482452,cat,https://farm1.staticflickr.com/8/10313170_afbe44c3f6_z.jpg
samples.3946,,159340,dog,https://farm9.staticflickr.com/8252/8563865450_3c834e6fb9_z.jpg
samples.3947,,354410,cat,https://farm1.staticflickr.com/7/6036979_a8b3c0dd55_z.jpg
samples.3948,,69758,cat,https://farm1.staticflickr.com/118/303656257_6388c92087_z.jpg
samples.3949,,508906,dog,https://farm3.staticflickr.com/2515/4144038499_2a7f0bb9b4_z.jpg
samples.3950,,299115,dog,https://farm1.staticflickr.com/100/314586943_aed9c94031_z.jpg
samples.3951,,467720,dog,https://farm1.staticflickr.com/105/310612335_bc23e151f7_z.jpg
samples.3952,,353594,cat,https://farm3.staticflickr.com/2187/2319057873_c54b5838c6_z.jpg
samples.3953,,180768,dog,https://farm2.staticflickr.com/1207/766832916_500236669f_z.jpg
samples.3954,,44425,dog,https://farm1.staticflickr.com/91/214901548_593e48d9a8_z.jpg
samples.3955,,196061,dog,https://farm5.staticflickr.com/4150/5068940684_9cd109bd34_z.jpg
samples.3956,,245953,dog,https://farm9.staticflickr.com/8413/8714800962_be6d0d4f11_z.jpg
samples.3957,,66734,cat,https://farm4.staticflickr.com/3178/2544361726_d695e52afa_z.jpg
samples.3958,,401836,dog,https://farm6.staticflickr.com/5013/5427398209_7226cbb03a_z.jpg
samples.3959,,211493,dog,https://farm1.staticflickr.com/217/458357841_bbfbbea550_z.jpg
samples.3960,,93600,dog,https://farm1.staticflickr.com/20/71916699_72fe37725a_z.jpg
samples.3961,,515717,dog,https://farm6.staticflickr.com/5451/8935886424_18916012af_z.jpg
samples.3962,,570423,cat,https://farm3.staticflickr.com/2672/3822602336_9dc5756433_z.jpg
samples.3963,,141441,cat,https://farm3.staticflickr.com/2246/2533133210_b87bf0662f_z.jpg
samples.3964,,353858,dog,https://farm4.staticflickr.com/3623/3296625002_ee8dddd678_z.jpg
samples.3965,,389541,cat,https://farm2.staticflickr.com/1129/1362602612_790ae2701a_z.jpg
samples.3966,,304832,cat,https://farm1.staticflickr.com/59/166651828_86a452aaf7_z.jpg
samples.3967,,420410,dog,https://farm8.staticflickr.com/7136/6894032456_2cd014251a_z.jpg
samples.3968,,100583,dog,https://farm8.staticflickr.com/7202/7124407819_9e19e101ca_z.jpg
samples.3969,,292977,dog,https://farm3.staticflickr.com/2249/4512139072_985a981b7d_z.jpg
samples.3970,,243957,cat,https://farm4.staticflickr.com/3558/3347367777_ed99d92927_z.jpg
samples.3971,,333945,dog,https://farm1.staticflickr.com/61/189467613_3054a75ed8_z.jpg
samples.3972,,192994,dog,https://farm4.staticflickr.com/3424/3943771075_ba1256a174_z.jpg
samples.3973,,92916,cat,https://farm4.staticflickr.com/3190/2735280101_8483ebb59c_z.jpg
samples.3974,,38474,cat,https://farm1.staticflickr.com/142/332759294_0ef2242657_z.jpg
samples.3975,,386715,dog,https://farm8.staticflickr.com/7193/6876806893_a0aa3fb8e1_z.jpg
samples.3976,,363084,dog,https://farm3.staticflickr.com/2133/2142368900_deebed18e9_z.jpg
samples.3977,,88671,dog,https://farm4.staticflickr.com/3663/3321655722_8eb02487fd_z.jpg
samples.3978,,78562,cat,https://farm4.staticflickr.com/3082/3156808605_b09e1017aa_z.jpg
samples.3979,,400378,cat,https://farm3.staticflickr.com/2662/3920825410_0f1d0ce3ce_z.jpg
samples.3980,,519218,dog,https://farm9.staticflickr.com/8104/8584456372_71d4fa0fe8_z.jpg
samples.3981,,213591,cat,https://farm2.staticflickr.com/1235/1424187710_f981dcb0df_z.jpg
samples.3982,,321133,dog,https://farm4.staticflickr.com/3342/3453486768_864766c967_z.jpg
samples.3983,,243017,dog,https://farm4.staticflickr.com/3080/2701862147_50f037eea5_z.jpg
samples.3984,,465819,dog,https://farm4.staticflickr.com/3454/3888442561_3b73e6ffe2_z.jpg
samples.3985,,155117,dog,https://farm8.staticflickr.com/7098/7089133913_a780c4ccc2_z.jpg
samples.3986,,392546,cat,https://farm3.staticflickr.com/2467/3840991648_602f764885_z.jpg
samples.3987,,293723,cat,https://farm9.staticflickr.com/8164/7101068321_f402062c90_z.jpg
samples.3988,,137304,cat,https://farm4.staticflickr.com/3104/2491112028_56764a4a3b_z.jpg
samples.3989,,127134,dog,https://farm8.staticflickr.com/7206/6821351586_59aa0dc110_z.jpg
samples.3990,,484734,cat,https://farm6.staticflickr.com/5252/5396746170_aab473e278_z.jpg
samples.3991,,81748,dog,https://farm3.staticflickr.com/2184/2498517982_5825149c2a_z.jpg
samples.3992,,253219,cat,https://farm8.staticflickr.com/7005/6451776577_9f2463d7f7_z.jpg
samples.3993,,234293,cat,https://farm9.staticflickr.com/8029/8015257788_af25b64930_z.jpg
samples.3994,,319601,cat,https://farm4.staticflickr.com/3027/2334075784_7c58bf74f7_z.jpg
samples.3995,,221416,dog,https://farm3.staticflickr.com/2480/3782861618_0b6bc24434_z.jpg
samples.3996,,209718,cat,https://farm9.staticflickr.com/8378/8579736929_b3757ed1cc_z.jpg
samples.3997,,375129,dog,https://farm4.staticflickr.com/3306/3494615845_ff68612187_z.jpg
samples.3998,,567224,dog,https://farm4.staticflickr.com/3418/3859954109_ba855b2a26_z.jpg
samples.3999,,336511,cat,https://farm2.staticflickr.com/1231/1402170745_f13965eafc_z.jpg
samples.4000,,354258,cat,https://farm6.staticflickr.com/5252/5465545815_e1605d1e69_z.jpg
samples.4001,,19037,dog,https://farm3.staticflickr.com/2362/2409758648_d725b84f8c_z.jpg
samples.4002,,11475,cat,https://farm1.staticflickr.com/5/6201035_50a0d1bd0f_z.jpg
samples.4003,,260977,dog,https://farm3.staticflickr.com/2781/4272927117_903330086a_z.jpg
samples.4004,,279899,cat,https://farm3.staticflickr.com/2484/4128317290_f99f1968b7_z.jpg
samples.4005,,423537,dog,https://farm5.staticflickr.com/4134/4785771309_d879cb0f9b_z.jpg
samples.4006,,107402,dog,https://farm1.staticflickr.com/110/251033059_d2c9b96fd1_z.jpg
samples.4007,,504037,cat,https://farm1.staticflickr.com/31/63825211_f2e15eced5_z.jpg
samples.4008,,550394,cat,https://farm8.staticflickr.com/7005/6835087141_3568b196ae_z.jpg
samples.4009,,166585,dog,https://farm5.staticflickr.com/4113/4948620482_aa6d6d8561_z.jpg
samples.4010,,495637,dog,https://farm1.staticflickr.com/49/202696022_7e90a77862_z.jpg
samples.4011,,518816,dog,https://farm7.staticflickr.com/6220/6275221265_6faa463dfc_z.jpg
samples.4012,,75084,cat,https://farm1.staticflickr.com/117/256403700_850b746955_z.jpg
samples.4013,,486361,cat,https://farm4.staticflickr.com/3172/2898612805_af912f63a1_z.jpg
samples.4014,,44474,cat,https://farm1.staticflickr.com/7/9086121_590662b356_z.jpg
samples.4015,,444025,cat,https://farm5.staticflickr.com/4023/4686656477_c3086f8ee4_z.jpg
samples.4016,,92032,cat,https://farm4.staticflickr.com/3275/2831934464_e58c172f3b_z.jpg
samples.4017,,254139,cat,https://farm4.staticflickr.com/3365/3425094471_5855cc6d64_z.jpg
samples.4018,,496730,dog,https://farm7.staticflickr.com/6197/6159974876_e4e2989eaf_z.jpg
samples.4019,,50912,cat,https://farm3.staticflickr.com/2349/2146813237_75063b74bf_z.jpg
samples.4020,,130183,cat,https://farm4.staticflickr.com/3326/3656021277_984769ab66_z.jpg
samples.4021,,477494,dog,https://farm9.staticflickr.com/8371/8565091255_5c505fab92_z.jpg
samples.4022,,469509,dog,https://farm5.staticflickr.com/4089/5064087121_8ebf7b8fd1_z.jpg
samples.4023,,284664,dog,https://farm7.staticflickr.com/6104/6273927374_6253717aa9_z.jpg
samples.4024,,35211,dog,https://farm4.staticflickr.com/3124/2884681615_248c3e61de_z.jpg
samples.4025,,69205,dog,https://farm5.staticflickr.com/4088/4950545266_e48c4c2198_z.jpg
samples.4026,,572508,dog,https://farm9.staticflickr.com/8313/8072460121_afd62ec8c4_z.jpg
samples.4027,,474208,cat,https://farm7.staticflickr.com/6033/5896734834_53d9d2723d_z.jpg
samples.4028,,496556,dog,https://farm9.staticflickr.com/8200/8174539351_b56e8c01d3_z.jpg
samples.4029,,141229,cat,https://farm8.staticflickr.com/7330/8909635532_47ec47a501_z.jpg
samples.4030,,318857,cat,https://farm4.staticflickr.com/3322/3253483755_843a54d73e_z.jpg
samples.4031,,231874,cat,https://farm4.staticflickr.com/3727/8763158838_bd3f04b9b1_z.jpg
samples.4032,,15355,cat,https://farm1.staticflickr.com/153/419370841_c889ff6375_z.jpg
samples.4033,,306630,cat,https://farm4.staticflickr.com/3042/3043615815_87e9a13cb0_z.jpg
samples.4034,,476736,dog,https://farm5.staticflickr.com/4022/4656787963_e3bb98e3cc_z.jpg
samples.4035,,650,cat,https://farm9.staticflickr.com/8450/8015252541_d5d32e324b_z.jpg
samples.4036,,128522,dog,https://farm3.staticflickr.com/2575/3776322433_389104cdfe_z.jpg
samples.4037,,386236,cat,https://farm1.staticflickr.com/57/183264094_a16f09e9bb_z.jpg
samples.4038,,321567,dog,https://farm2.staticflickr.com/1167/1116818314_a205259605_z.jpg
samples.4039,,290422,dog,https://farm3.staticflickr.com/2507/4091442198_03bdacb6c9_z.jpg
samples.4040,,375369,dog,https://farm9.staticflickr.com/8227/8501065961_5f2de03e51_z.jpg
samples.4041,,218574,cat,https://farm4.staticflickr.com/3258/3171743175_697e575ef5_z.jpg
samples.4042,,164094,cat,https://farm9.staticflickr.com/8018/7431902702_29b46ae7c7_z.jpg
samples.4043,,85092,dog,https://farm3.staticflickr.com/2029/2267147687_92b06e23a5_z.jpg
samples.4044,,147319,cat,https://farm3.staticflickr.com/2157/2252540033_c0a18f5d8b_z.jpg
samples.4045,,500267,dog,https://farm5.staticflickr.com/4067/4556563419_b7b2876ecf_z.jpg
samples.4046,,550455,dog,https://farm2.staticflickr.com/1176/755386314_2c6fc5c2c0_z.jpg
samples.4047,,168661,dog,https://farm4.staticflickr.com/3066/2705911332_7b7b565604_z.jpg
samples.4048,,403547,dog,https://farm1.staticflickr.com/10/13350805_6a39579ed5_z.jpg
samples.4049,,451976,dog,https://farm6.staticflickr.com/5151/6949585090_339c6c99ac_z.jpg
samples.4050,,40114,dog,https://farm3.staticflickr.com/2553/4253814265_a993982476_z.jpg
samples.4051,,458092,dog,https://farm7.staticflickr.com/6081/6032348312_a0a180e9af_z.jpg
samples.4052,,476468,dog,https://farm9.staticflickr.com/8044/8132601072_08d41c4eee_z.jpg
samples.4053,,382854,dog,https://farm4.staticflickr.com/3623/3376625139_dfc2446049_z.jpg
samples.4054,,552295,cat,https://farm1.staticflickr.com/23/35038426_22eb500334_z.jpg
samples.4055,,311066,cat,https://farm7.staticflickr.com/6154/6175837592_7e80e18147_z.jpg
samples.4056,,77806,dog,https://farm1.staticflickr.com/13/18556661_29f9806ee7_z.jpg
samples.4057,,156151,cat,https://farm1.staticflickr.com/245/462217300_3f17b8ea3f_z.jpg
samples.4058,,219474,cat,https://farm5.staticflickr.com/4057/4438993130_dbdfc64c3c_z.jpg
samples.4059,,495454,dog,https://farm9.staticflickr.com/8367/8465650186_d9358286a2_z.jpg
samples.4060,,9735,cat,https://farm2.staticflickr.com/1235/533778815_2bed6b3182_z.jpg
samples.4061,,118086,cat,https://farm5.staticflickr.com/4028/4495815402_3c9f641b39_z.jpg
samples.4062,,422301,dog,https://farm3.staticflickr.com/2649/3937333725_3cc5b5a77b_z.jpg
samples.4063,,278303,dog,https://farm2.staticflickr.com/1048/901185823_92860a5e40_z.jpg
samples.4064,,114080,dog,https://farm4.staticflickr.com/3115/2522745957_81503af0a3_z.jpg
samples.4065,,483069,dog,https://farm3.staticflickr.com/2422/3784481735_8657a0e906_z.jpg
samples.4066,,378868,dog,https://farm9.staticflickr.com/8230/8364018350_197f8d9590_z.jpg
samples.4067,,287188,dog,https://farm5.staticflickr.com/4015/5151208440_6697e2cac8_z.jpg
samples.4068,,297979,cat,https://farm4.staticflickr.com/3126/2556893588_a354dd06f1_z.jpg
samples.4069,,430395,dog,https://farm3.staticflickr.com/2271/2226069008_e4e4b4b253_z.jpg
samples.4070,,232165,dog,https://farm1.staticflickr.com/55/121670519_648ecb4821_z.jpg
samples.4071,,292436,cat,https://farm4.staticflickr.com/3399/5833166405_8b55e108eb_z.jpg
samples.4072,,181125,cat,https://farm1.staticflickr.com/2/2022438_3950bcd4cc_z.jpg
samples.4073,,55296,dog,https://farm3.staticflickr.com/2565/3815723104_57d6f52944_z.jpg
samples.4074,,382582,cat,https://farm9.staticflickr.com/8298/7809494506_b8eb871a05_z.jpg
samples.4075,,11401,dog,https://farm9.staticflickr.com/8326/8106047258_ff3d74bd89_z.jpg
samples.4076,,467889,dog,https://farm6.staticflickr.com/5544/9437338350_28ee72442a_z.jpg
samples.4077,,195463,dog,https://farm7.staticflickr.com/6066/6123779584_e364091717_z.jpg
samples.4078,,350592,cat,https://farm8.staticflickr.com/7031/6486017817_aa719e0616_z.jpg
samples.4079,,557825,cat,https://farm4.staticflickr.com/3622/3567902411_f88cc70bfa_z.jpg
samples.4080,,558467,cat,https://farm4.staticflickr.com/3382/3566539421_91e72f01fe_z.jpg
samples.4081,,215884,dog,https://farm8.staticflickr.com/7218/7155758571_3786ac3186_z.jpg
samples.4082,,114521,dog,https://farm5.staticflickr.com/4022/4525082717_94d05f5d75_z.jpg
samples.4083,,474084,dog,https://farm4.staticflickr.com/3264/3183126392_1707c6b525_z.jpg
samples.4084,,411926,cat,https://farm1.staticflickr.com/140/356567053_adaa79ec28_z.jpg
samples.4085,,109296,cat,https://farm2.staticflickr.com/1272/1286479375_be17ce10f4_z.jpg
samples.4086,,201431,dog,https://farm3.staticflickr.com/2749/4377239831_a7064dd69c_z.jpg
samples.4087,,340532,dog,https://farm4.staticflickr.com/3212/2690532718_b79862c7b4_z.jpg
samples.4088,,217299,cat,https://farm3.staticflickr.com/2532/4004198573_71b4ce4f54_z.jpg
samples.4089,,211844,cat,https://farm4.staticflickr.com/3207/3063891875_fe6c1e472c_z.jpg
samples.4090,,274139,dog,https://farm8.staticflickr.com/7028/6656578667_9011675967_z.jpg
samples.4091,,119171,cat,https://farm1.staticflickr.com/53/149487275_12af95f641_z.jpg
